Taken from weather file ./USA_NY_New.York-Central.Park.725033_TMY3.epw
month 	 day 	 hour 	 directNormalIrradiance (w/m^2) 
10	16	3	0
10	16	4	0
10	16	5	0
10	16	6	0
10	16	7	112
10	16	8	364
10	16	9	555
10	16	10	749
10	16	11	654
10	16	12	533
10	16	13	549
10	16	14	620
10	16	15	497
10	16	16	293
10	16	17	147
10	16	18	5
10	16	19	0
10	16	20	0
10	16	21	0
10	16	22	0
10	16	23	0
10	16	24	0
10	17	1	0
10	17	2	0
10	17	3	0
10	17	4	0
10	17	5	0
10	17	6	0
10	17	7	38
10	17	8	264
10	17	9	506
10	17	10	698
10	17	11	691
10	17	12	750
10	17	13	743
10	17	14	625
10	17	15	625
10	17	16	404
10	17	17	90
10	17	18	2
10	17	19	0
10	17	20	0
10	17	21	0
10	17	22	0
10	17	23	0
10	17	24	0
10	18	1	0
10	18	2	0
10	18	3	0
10	18	4	0
10	18	5	0
10	18	6	0
10	18	7	0
10	18	8	1
10	18	9	3
10	18	10	4
10	18	11	7
10	18	12	4
10	18	13	5
10	18	14	0
10	18	15	1
10	18	16	0
10	18	17	0
10	18	18	0
10	18	19	0
10	18	20	0
10	18	21	0
10	18	22	0
10	18	23	0
10	18	24	0
10	19	1	0
10	19	2	0
10	19	3	0
10	19	4	0
10	19	5	0
10	19	6	0
10	19	7	11
10	19	8	109
10	19	9	363
10	19	10	511
10	19	11	797
10	19	12	710
10	19	13	667
10	19	14	753
10	19	15	789
10	19	16	526
10	19	17	310
10	19	18	7
10	19	19	0
10	19	20	0
10	19	21	0
10	19	22	0
10	19	23	0
10	19	24	0
10	20	1	0
10	20	2	0
10	20	3	0
10	20	4	0
10	20	5	0
10	20	6	0
10	20	7	106
10	20	8	443
10	20	9	672
10	20	10	517
10	20	11	779
10	20	12	435
10	20	13	370
10	20	14	109
10	20	15	301
10	20	16	237
10	20	17	11
10	20	18	0
10	20	19	0
10	20	20	0
10	20	21	0
10	20	22	0
10	20	23	0
10	20	24	0
10	21	1	0
10	21	2	0
10	21	3	0
10	21	4	0
10	21	5	0
10	21	6	0
10	21	7	1
10	21	8	7
10	21	9	43
10	21	10	269
10	21	11	191
10	21	12	11
10	21	13	3
10	21	14	79
10	21	15	111
10	21	16	109
10	21	17	40
10	21	18	1
10	21	19	0
10	21	20	0
10	21	21	0
10	21	22	0
10	21	23	0
10	21	24	0
10	22	1	0
10	22	2	0
10	22	3	0
10	22	4	0
10	22	5	0
10	22	6	0
10	22	7	134
10	22	8	246
10	22	9	466
10	22	10	417
10	22	11	665
10	22	12	601
10	22	13	515
10	22	14	361
10	22	15	468
10	22	16	438
10	22	17	191
10	22	18	0
10	22	19	0
10	22	20	0
10	22	21	0
10	22	22	0
10	22	23	0
10	22	24	0
10	23	1	0
10	23	2	0
10	23	3	0
10	23	4	0
10	23	5	0
10	23	6	0
10	23	7	104
10	23	8	494
10	23	9	703
10	23	10	791
10	23	11	842
10	23	12	824
10	23	13	801
10	23	14	680
10	23	15	476
10	23	16	380
10	23	17	117
10	23	18	0
10	23	19	0
10	23	20	0
10	23	21	0
10	23	22	0
10	23	23	0
10	23	24	0
10	24	1	0
10	24	2	0
10	24	3	0
10	24	4	0
10	24	5	0
10	24	6	0
10	24	7	24
10	24	8	87
10	24	9	316
10	24	10	624
10	24	11	391
10	24	12	217
10	24	13	162
10	24	14	274
10	24	15	138
10	24	16	99
10	24	17	30
10	24	18	0
10	24	19	0
10	24	20	0
10	24	21	0
10	24	22	0
10	24	23	0
10	24	24	0
10	25	1	0
10	25	2	0
10	25	3	0
10	25	4	0
10	25	5	0
10	25	6	0
10	25	7	2
10	25	8	1
10	25	9	13
10	25	10	9
10	25	11	5
10	25	12	8
10	25	13	3
10	25	14	3
10	25	15	1
10	25	16	0
10	25	17	11
10	25	18	0
10	25	19	0
10	25	20	0
10	25	21	0
10	25	22	0
10	25	23	0
10	25	24	0
10	26	1	0
10	26	2	0
10	26	3	0
10	26	4	0
10	26	5	0
10	26	6	0
10	26	7	49
10	26	8	174
10	26	9	298
10	26	10	260
10	26	11	121
10	26	12	97
10	26	13	134
10	26	14	4
10	26	15	11
10	26	16	6
10	26	17	2
10	26	18	0
10	26	19	0
10	26	20	0
10	26	21	0
10	26	22	0
10	26	23	0
10	26	24	0
10	27	1	0
10	27	2	0
10	27	3	0
10	27	4	0
10	27	5	0
10	27	6	0
10	27	7	50
10	27	8	260
10	27	9	333
10	27	10	554
10	27	11	603
10	27	12	470
10	27	13	517
10	27	14	629
10	27	15	626
10	27	16	510
10	27	17	107
10	27	18	0
10	27	19	0
10	27	20	0
10	27	21	0
10	27	22	0
10	27	23	0
10	27	24	0
10	28	1	0
10	28	2	0
10	28	3	0
10	28	4	0
10	28	5	0
10	28	6	0
10	28	7	0
10	28	8	1
10	28	9	5
10	28	10	5
10	28	11	6
10	28	12	0
10	28	13	0
10	28	14	4
10	28	15	41
10	28	16	47
10	28	17	12
10	28	18	0
10	28	19	0
10	28	20	0
10	28	21	0
10	28	22	0
10	28	23	0
10	28	24	0
10	29	1	0
10	29	2	0
10	29	3	0
10	29	4	0
10	29	5	0
10	29	6	0
10	29	7	1
10	29	8	50
10	29	9	382
10	29	10	459
10	29	11	406
10	29	12	372
10	29	13	284
10	29	14	486
10	29	15	466
10	29	16	176
10	29	17	33
10	29	18	0
10	29	19	0
10	29	20	0
10	29	21	0
10	29	22	0
10	29	23	0
10	29	24	0
10	30	1	0
10	30	2	0
10	30	3	0
10	30	4	0
10	30	5	0
10	30	6	0
10	30	7	91
10	30	8	154
10	30	9	132
10	30	10	55
10	30	11	300
10	30	12	484
10	30	13	625
10	30	14	278
10	30	15	379
10	30	16	341
10	30	17	197
10	30	18	0
10	30	19	0
10	30	20	0
10	30	21	0
10	30	22	0
10	30	23	0
10	30	24	0
10	31	1	0
10	31	2	0
10	31	3	0
10	31	4	0
10	31	5	0
10	31	6	0
10	31	7	41
10	31	8	368
10	31	9	598
10	31	10	772
10	31	11	821
10	31	12	828
10	31	13	824
10	31	14	747
10	31	15	631
10	31	16	368
10	31	17	118
10	31	18	0
10	31	19	0
10	31	20	0
10	31	21	0
10	31	22	0
10	31	23	0
10	31	24	0
11	1	1	0
11	1	2	0
11	1	3	0
11	1	4	0
11	1	5	0
11	1	6	0
11	1	7	107
11	1	8	319
11	1	9	748
11	1	10	834
11	1	11	873
11	1	12	894
11	1	13	885
11	1	14	614
11	1	15	607
11	1	16	571
11	1	17	264
11	1	18	0
11	1	19	0
11	1	20	0
11	1	21	0
11	1	22	0
11	1	23	0
11	1	24	0
11	2	1	0
11	2	2	0
11	2	3	0
11	2	4	0
11	2	5	0
11	2	6	0
11	2	7	124
11	2	8	579
11	2	9	768
11	2	10	854
11	2	11	895
11	2	12	918
11	2	13	906
11	2	14	878
11	2	15	814
11	2	16	668
11	2	17	276
11	2	18	0
11	2	19	0
11	2	20	0
11	2	21	0
11	2	22	0
11	2	23	0
11	2	24	0
11	3	1	0
11	3	2	0
11	3	3	0
11	3	4	0
11	3	5	0
11	3	6	0
11	3	7	45
11	3	8	418
11	3	9	646
11	3	10	752
11	3	11	802
11	3	12	820
11	3	13	802
11	3	14	734
11	3	15	646
11	3	16	370
11	3	17	29
11	3	18	0
11	3	19	0
11	3	20	0
11	3	21	0
11	3	22	0
11	3	23	0
11	3	24	0
11	4	1	0
11	4	2	0
11	4	3	0
11	4	4	0
11	4	5	0
11	4	6	0
11	4	7	0
11	4	8	22
11	4	9	9
11	4	10	5
11	4	11	1
11	4	12	2
11	4	13	6
11	4	14	1
11	4	15	1
11	4	16	33
11	4	17	25
11	4	18	0
11	4	19	0
11	4	20	0
11	4	21	0
11	4	22	0
11	4	23	0
11	4	24	0
11	5	1	0
11	5	2	0
11	5	3	0
11	5	4	0
11	5	5	0
11	5	6	0
11	5	7	17
11	5	8	75
11	5	9	136
11	5	10	250
11	5	11	204
11	5	12	644
11	5	13	548
11	5	14	420
11	5	15	75
11	5	16	86
11	5	17	19
11	5	18	0
11	5	19	0
11	5	20	0
11	5	21	0
11	5	22	0
11	5	23	0
11	5	24	0
11	6	1	0
11	6	2	0
11	6	3	0
11	6	4	0
11	6	5	0
11	6	6	0
11	6	7	21
11	6	8	305
11	6	9	519
11	6	10	761
11	6	11	812
11	6	12	837
11	6	13	821
11	6	14	786
11	6	15	626
11	6	16	460
11	6	17	74
11	6	18	0
11	6	19	0
11	6	20	0
11	6	21	0
11	6	22	0
11	6	23	0
11	6	24	0
11	7	1	0
11	7	2	0
11	7	3	0
11	7	4	0
11	7	5	0
11	7	6	0
11	7	7	27
11	7	8	295
11	7	9	437
11	7	10	84
11	7	11	281
11	7	12	247
11	7	13	232
11	7	14	31
11	7	15	10
11	7	16	30
11	7	17	2
11	7	18	0
11	7	19	0
11	7	20	0
11	7	21	0
11	7	22	0
11	7	23	0
11	7	24	0
11	8	1	0
11	8	2	0
11	8	3	0
11	8	4	0
11	8	5	0
11	8	6	0
11	8	7	0
11	8	8	5
11	8	9	5
11	8	10	4
11	8	11	2
11	8	12	1
11	8	13	1
11	8	14	2
11	8	15	0
11	8	16	1
11	8	17	0
11	8	18	0
11	8	19	0
11	8	20	0
11	8	21	0
11	8	22	0
11	8	23	0
11	8	24	0
11	9	1	0
11	9	2	0
11	9	3	0
11	9	4	0
11	9	5	0
11	9	6	0
11	9	7	44
11	9	8	444
11	9	9	672
11	9	10	780
11	9	11	833
11	9	12	848
11	9	13	849
11	9	14	802
11	9	15	736
11	9	16	557
11	9	17	147
11	9	18	0
11	9	19	0
11	9	20	0
11	9	21	0
11	9	22	0
11	9	23	0
11	9	24	0
11	10	1	0
11	10	2	0
11	10	3	0
11	10	4	0
11	10	5	0
11	10	6	0
11	10	7	29
11	10	8	157
11	10	9	460
11	10	10	536
11	10	11	821
11	10	12	838
11	10	13	788
11	10	14	730
11	10	15	631
11	10	16	351
11	10	17	97
11	10	18	0
11	10	19	0
11	10	20	0
11	10	21	0
11	10	22	0
11	10	23	0
11	10	24	0
11	11	1	0
11	11	2	0
11	11	3	0
11	11	4	0
11	11	5	0
11	11	6	0
11	11	7	0
11	11	8	22
11	11	9	8
11	11	10	1
11	11	11	4
11	11	12	2
11	11	13	5
11	11	14	212
11	11	15	307
11	11	16	535
11	11	17	111
11	11	18	0
11	11	19	0
11	11	20	0
11	11	21	0
11	11	22	0
11	11	23	0
11	11	24	0
11	12	1	0
11	12	2	0
11	12	3	0
11	12	4	0
11	12	5	0
11	12	6	0
11	12	7	1
11	12	8	2
11	12	9	6
11	12	10	367
11	12	11	147
11	12	12	67
11	12	13	13
11	12	14	1
11	12	15	87
11	12	16	68
11	12	17	2
11	12	18	0
11	12	19	0
11	12	20	0
11	12	21	0
11	12	22	0
11	12	23	0
11	12	24	0
11	13	1	0
11	13	2	0
11	13	3	0
11	13	4	0
11	13	5	0
11	13	6	0
11	13	7	0
11	13	8	5
11	13	9	6
11	13	10	7
11	13	11	3
11	13	12	2
11	13	13	3
11	13	14	1
11	13	15	3
11	13	16	1
11	13	17	0
11	13	18	0
11	13	19	0
11	13	20	0
11	13	21	0
11	13	22	0
11	13	23	0
11	13	24	0
11	14	1	0
11	14	2	0
11	14	3	0
11	14	4	0
11	14	5	0
11	14	6	0
11	14	7	0
11	14	8	0
11	14	9	0
11	14	10	1
11	14	11	301
11	14	12	142
11	14	13	320
11	14	14	5
11	14	15	330
11	14	16	185
11	14	17	38
11	14	18	0
11	14	19	0
11	14	20	0
11	14	21	0
11	14	22	0
11	14	23	0
11	14	24	0
11	15	1	0
11	15	2	0
11	15	3	0
11	15	4	0
11	15	5	0
11	15	6	0
11	15	7	3
11	15	8	164
11	15	9	308
11	15	10	361
11	15	11	234
11	15	12	769
11	15	13	632
11	15	14	379
11	15	15	311
11	15	16	111
11	15	17	1
11	15	18	0
11	15	19	0
11	15	20	0
11	15	21	0
11	15	22	0
11	15	23	0
11	15	24	0
11	16	1	0
11	16	2	0
11	16	3	0
11	16	4	0
11	16	5	0
11	16	6	0
11	16	7	0
11	16	8	5
11	16	9	8
11	16	10	4
11	16	11	3
11	16	12	604
11	16	13	510
11	16	14	409
11	16	15	107
11	16	16	196
11	16	17	18
11	16	18	0
11	16	19	0
11	16	20	0
11	16	21	0
11	16	22	0
11	16	23	0
11	16	24	0
11	17	1	0
11	17	2	0
11	17	3	0
11	17	4	0
11	17	5	0
11	17	6	0
11	17	7	3
11	17	8	41
11	17	9	44
11	17	10	17
11	17	11	11
11	17	12	4
11	17	13	7
11	17	14	3
11	17	15	5
11	17	16	0
11	17	17	0
11	17	18	0
11	17	19	0
11	17	20	0
11	17	21	0
11	17	22	0
11	17	23	0
11	17	24	0
11	18	1	0
11	18	2	0
11	18	3	0
11	18	4	0
11	18	5	0
11	18	6	0
11	18	7	2
11	18	8	323
11	18	9	663
11	18	10	387
11	18	11	716
11	18	12	593
11	18	13	876
11	18	14	848
11	18	15	768
11	18	16	591
11	18	17	152
11	18	18	0
11	18	19	0
11	18	20	0
11	18	21	0
11	18	22	0
11	18	23	0
11	18	24	0
11	19	1	0
11	19	2	0
11	19	3	0
11	19	4	0
11	19	5	0
11	19	6	0
11	19	7	2
11	19	8	125
11	19	9	292
11	19	10	87
11	19	11	151
11	19	12	342
11	19	13	667
11	19	14	498
11	19	15	511
11	19	16	389
11	19	17	49
11	19	18	0
11	19	19	0
11	19	20	0
11	19	21	0
11	19	22	0
11	19	23	0
11	19	24	0
11	20	1	0
11	20	2	0
11	20	3	0
11	20	4	0
11	20	5	0
11	20	6	0
11	20	7	33
11	20	8	455
11	20	9	722
11	20	10	834
11	20	11	885
11	20	12	789
11	20	13	853
11	20	14	785
11	20	15	644
11	20	16	328
11	20	17	72
11	20	18	0
11	20	19	0
11	20	20	0
11	20	21	0
11	20	22	0
11	20	23	0
11	20	24	0
11	21	1	0
11	21	2	0
11	21	3	0
11	21	4	0
11	21	5	0
11	21	6	0
11	21	7	0
11	21	8	0
11	21	9	7
11	21	10	2
11	21	11	2
11	21	12	7
11	21	13	4
11	21	14	1
11	21	15	4
11	21	16	1
11	21	17	0
11	21	18	0
11	21	19	0
11	21	20	0
11	21	21	0
11	21	22	0
11	21	23	0
11	21	24	0
11	22	1	0
11	22	2	0
11	22	3	0
11	22	4	0
11	22	5	0
11	22	6	0
11	22	7	0
11	22	8	0
11	22	9	0
11	22	10	1
11	22	11	1
11	22	12	1
11	22	13	1
11	22	14	1
11	22	15	1
11	22	16	0
11	22	17	0
11	22	18	0
11	22	19	0
11	22	20	0
11	22	21	0
11	22	22	0
11	22	23	0
11	22	24	0
11	23	1	0
11	23	2	0
11	23	3	0
11	23	4	0
11	23	5	0
11	23	6	0
11	23	7	0
11	23	8	1
11	23	9	0
11	23	10	0
11	23	11	1
11	23	12	2
11	23	13	1
11	23	14	2
11	23	15	1
11	23	16	1
11	23	17	0
11	23	18	0
11	23	19	0
11	23	20	0
11	23	21	0
11	23	22	0
11	23	23	0
11	23	24	0
11	24	1	0
11	24	2	0
11	24	3	0
11	24	4	0
11	24	5	0
11	24	6	0
11	24	7	0
11	24	8	14
11	24	9	128
11	24	10	78
11	24	11	388
11	24	12	420
11	24	13	296
11	24	14	545
11	24	15	261
11	24	16	169
11	24	17	4
11	24	18	0
11	24	19	0
11	24	20	0
11	24	21	0
11	24	22	0
11	24	23	0
11	24	24	0
11	25	1	0
11	25	2	0
11	25	3	0
11	25	4	0
11	25	5	0
11	25	6	0
11	25	7	1
11	25	8	117
11	25	9	288
11	25	10	109
11	25	11	375
11	25	12	391
11	25	13	304
11	25	14	96
11	25	15	354
11	25	16	184
11	25	17	20
11	25	18	0
11	25	19	0
11	25	20	0
11	25	21	0
11	25	22	0
11	25	23	0
11	25	24	0
11	26	1	0
11	26	2	0
11	26	3	0
11	26	4	0
11	26	5	0
11	26	6	0
11	26	7	0
11	26	8	221
11	26	9	486
11	26	10	604
11	26	11	599
11	26	12	690
11	26	13	698
11	26	14	622
11	26	15	581
11	26	16	320
11	26	17	33
11	26	18	0
11	26	19	0
11	26	20	0
11	26	21	0
11	26	22	0
11	26	23	0
11	26	24	0
11	27	1	0
11	27	2	0
11	27	3	0
11	27	4	0
11	27	5	0
11	27	6	0
11	27	7	0
11	27	8	11
11	27	9	21
11	27	10	1
11	27	11	11
11	27	12	8
11	27	13	3
11	27	14	6
11	27	15	2
11	27	16	0
11	27	17	0
11	27	18	0
11	27	19	0
11	27	20	0
11	27	21	0
11	27	22	0
11	27	23	0
11	27	24	0
11	28	1	0
11	28	2	0
11	28	3	0
11	28	4	0
11	28	5	0
11	28	6	0
11	28	7	0
11	28	8	0
11	28	9	0
11	28	10	0
11	28	11	0
11	28	12	1
11	28	13	0
11	28	14	1
11	28	15	63
11	28	16	58
11	28	17	7
11	28	18	0
11	28	19	0
11	28	20	0
11	28	21	0
11	28	22	0
11	28	23	0
11	28	24	0
11	29	1	0
11	29	2	0
11	29	3	0
11	29	4	0
11	29	5	0
11	29	6	0
11	29	7	0
11	29	8	139
11	29	9	295
11	29	10	146
11	29	11	23
11	29	12	244
11	29	13	372
11	29	14	178
11	29	15	146
11	29	16	82
11	29	17	0
11	29	18	0
11	29	19	0
11	29	20	0
11	29	21	0
11	29	22	0
11	29	23	0
11	29	24	0
11	30	1	0
11	30	2	0
11	30	3	0
11	30	4	0
11	30	5	0
11	30	6	0
11	30	7	0
11	30	8	12
11	30	9	214
11	30	10	242
11	30	11	297
11	30	12	140
11	30	13	58
11	30	14	158
11	30	15	59
11	30	16	16
11	30	17	0
11	30	18	0
11	30	19	0
11	30	20	0
11	30	21	0
11	30	22	0
11	30	23	0
11	30	24	0
12	1	1	0
12	1	2	0
12	1	3	0
12	1	4	0
12	1	5	0
12	1	6	0
12	1	7	0
12	1	8	0
12	1	9	0
12	1	10	1
12	1	11	1
12	1	12	1
12	1	13	2
12	1	14	0
12	1	15	1
12	1	16	0
12	1	17	0
12	1	18	0
12	1	19	0
12	1	20	0
12	1	21	0
12	1	22	0
12	1	23	0
12	1	24	0
12	2	1	0
12	2	2	0
12	2	3	0
12	2	4	0
12	2	5	0
12	2	6	0
12	2	7	0
12	2	8	7
12	2	9	7
12	2	10	8
12	2	11	2
12	2	12	134
12	2	13	104
12	2	14	195
12	2	15	175
12	2	16	90
12	2	17	12
12	2	18	0
12	2	19	0
12	2	20	0
12	2	21	0
12	2	22	0
12	2	23	0
12	2	24	0
12	3	1	0
12	3	2	0
12	3	3	0
12	3	4	0
12	3	5	0
12	3	6	0
12	3	7	0
12	3	8	164
12	3	9	126
12	3	10	304
12	3	11	265
12	3	12	462
12	3	13	105
12	3	14	22
12	3	15	1
12	3	16	2
12	3	17	1
12	3	18	0
12	3	19	0
12	3	20	0
12	3	21	0
12	3	22	0
12	3	23	0
12	3	24	0
12	4	1	0
12	4	2	0
12	4	3	0
12	4	4	0
12	4	5	0
12	4	6	0
12	4	7	0
12	4	8	172
12	4	9	529
12	4	10	622
12	4	11	701
12	4	12	630
12	4	13	567
12	4	14	577
12	4	15	288
12	4	16	146
12	4	17	13
12	4	18	0
12	4	19	0
12	4	20	0
12	4	21	0
12	4	22	0
12	4	23	0
12	4	24	0
12	5	1	0
12	5	2	0
12	5	3	0
12	5	4	0
12	5	5	0
12	5	6	0
12	5	7	0
12	5	8	3
12	5	9	16
12	5	10	5
12	5	11	6
12	5	12	6
12	5	13	4
12	5	14	4
12	5	15	1
12	5	16	1
12	5	17	0
12	5	18	0
12	5	19	0
12	5	20	0
12	5	21	0
12	5	22	0
12	5	23	0
12	5	24	0
12	6	1	0
12	6	2	0
12	6	3	0
12	6	4	0
12	6	5	0
12	6	6	0
12	6	7	0
12	6	8	0
12	6	9	0
12	6	10	0
12	6	11	0
12	6	12	0
12	6	13	0
12	6	14	71
12	6	15	1
12	6	16	5
12	6	17	10
12	6	18	0
12	6	19	0
12	6	20	0
12	6	21	0
12	6	22	0
12	6	23	0
12	6	24	0
12	7	1	0
12	7	2	0
12	7	3	0
12	7	4	0
12	7	5	0
12	7	6	0
12	7	7	0
12	7	8	82
12	7	9	243
12	7	10	223
12	7	11	404
12	7	12	254
12	7	13	142
12	7	14	256
12	7	15	198
12	7	16	122
12	7	17	61
12	7	18	0
12	7	19	0
12	7	20	0
12	7	21	0
12	7	22	0
12	7	23	0
12	7	24	0
12	8	1	0
12	8	2	0
12	8	3	0
12	8	4	0
12	8	5	0
12	8	6	0
12	8	7	0
12	8	8	132
12	8	9	494
12	8	10	662
12	8	11	749
12	8	12	707
12	8	13	689
12	8	14	595
12	8	15	453
12	8	16	354
12	8	17	26
12	8	18	0
12	8	19	0
12	8	20	0
12	8	21	0
12	8	22	0
12	8	23	0
12	8	24	0
12	9	1	0
12	9	2	0
12	9	3	0
12	9	4	0
12	9	5	0
12	9	6	0
12	9	7	0
12	9	8	2
12	9	9	2
12	9	10	9
12	9	11	2
12	9	12	2
12	9	13	5
12	9	14	6
12	9	15	22
12	9	16	173
12	9	17	74
12	9	18	0
12	9	19	0
12	9	20	0
12	9	21	0
12	9	22	0
12	9	23	0
12	9	24	0
12	10	1	0
12	10	2	0
12	10	3	0
12	10	4	0
12	10	5	0
12	10	6	0
12	10	7	0
12	10	8	41
12	10	9	326
12	10	10	485
12	10	11	571
12	10	12	628
12	10	13	507
12	10	14	469
12	10	15	408
12	10	16	146
12	10	17	5
12	10	18	0
12	10	19	0
12	10	20	0
12	10	21	0
12	10	22	0
12	10	23	0
12	10	24	0
12	11	1	0
12	11	2	0
12	11	3	0
12	11	4	0
12	11	5	0
12	11	6	0
12	11	7	0
12	11	8	186
12	11	9	647
12	11	10	800
12	11	11	861
12	11	12	900
12	11	13	887
12	11	14	855
12	11	15	641
12	11	16	459
12	11	17	67
12	11	18	0
12	11	19	0
12	11	20	0
12	11	21	0
12	11	22	0
12	11	23	0
12	11	24	0
12	12	1	0
12	12	2	0
12	12	3	0
12	12	4	0
12	12	5	0
12	12	6	0
12	12	7	0
12	12	8	70
12	12	9	158
12	12	10	426
12	12	11	203
12	12	12	4
12	12	13	7
12	12	14	3
12	12	15	6
12	12	16	3
12	12	17	0
12	12	18	0
12	12	19	0
12	12	20	0
12	12	21	0
12	12	22	0
12	12	23	0
12	12	24	0
12	13	1	0
12	13	2	0
12	13	3	0
12	13	4	0
12	13	5	0
12	13	6	0
12	13	7	0
12	13	8	0
12	13	9	2
12	13	10	0
12	13	11	1
12	13	12	1
12	13	13	0
12	13	14	1
12	13	15	1
12	13	16	0
12	13	17	0
12	13	18	0
12	13	19	0
12	13	20	0
12	13	21	0
12	13	22	0
12	13	23	0
12	13	24	0
12	14	1	0
12	14	2	0
12	14	3	0
12	14	4	0
12	14	5	0
12	14	6	0
12	14	7	0
12	14	8	0
12	14	9	0
12	14	10	1
12	14	11	1
12	14	12	1
12	14	13	1
12	14	14	1
12	14	15	0
12	14	16	1
12	14	17	0
12	14	18	0
12	14	19	0
12	14	20	0
12	14	21	0
12	14	22	0
12	14	23	0
12	14	24	0
12	15	1	0
12	15	2	0
12	15	3	0
12	15	4	0
12	15	5	0
12	15	6	0
12	15	7	0
12	15	8	91
12	15	9	100
12	15	10	380
12	15	11	651
12	15	12	159
12	15	13	606
12	15	14	543
12	15	15	342
12	15	16	90
12	15	17	7
12	15	18	0
12	15	19	0
12	15	20	0
12	15	21	0
12	15	22	0
12	15	23	0
12	15	24	0
12	16	1	0
12	16	2	0
12	16	3	0
12	16	4	0
12	16	5	0
12	16	6	0
12	16	7	0
12	16	8	129
12	16	9	423
12	16	10	529
12	16	11	706
12	16	12	511
12	16	13	717
12	16	14	688
12	16	15	654
12	16	16	435
12	16	17	55
12	16	18	0
12	16	19	0
12	16	20	0
12	16	21	0
12	16	22	0
12	16	23	0
12	16	24	0
12	17	1	0
12	17	2	0
12	17	3	0
12	17	4	0
12	17	5	0
12	17	6	0
12	17	7	0
12	17	8	58
12	17	9	281
12	17	10	376
12	17	11	673
12	17	12	693
12	17	13	710
12	17	14	288
12	17	15	157
12	17	16	139
12	17	17	13
12	17	18	0
12	17	19	0
12	17	20	0
12	17	21	0
12	17	22	0
12	17	23	0
12	17	24	0
12	18	1	0
12	18	2	0
12	18	3	0
12	18	4	0
12	18	5	0
12	18	6	0
12	18	7	0
12	18	8	1
12	18	9	2
12	18	10	8
12	18	11	7
12	18	12	1
12	18	13	4
12	18	14	5
12	18	15	2
12	18	16	1
12	18	17	0
12	18	18	0
12	18	19	0
12	18	20	0
12	18	21	0
12	18	22	0
12	18	23	0
12	18	24	0
12	19	1	0
12	19	2	0
12	19	3	0
12	19	4	0
12	19	5	0
12	19	6	0
12	19	7	0
12	19	8	0
12	19	9	1
12	19	10	0
12	19	11	1
12	19	12	1
12	19	13	1
12	19	14	1
12	19	15	0
12	19	16	1
12	19	17	0
12	19	18	0
12	19	19	0
12	19	20	0
12	19	21	0
12	19	22	0
12	19	23	0
12	19	24	0
12	20	1	0
12	20	2	0
12	20	3	0
12	20	4	0
12	20	5	0
12	20	6	0
12	20	7	0
12	20	8	0
12	20	9	0
12	20	10	0
12	20	11	0
12	20	12	0
12	20	13	1
12	20	14	0
12	20	15	0
12	20	16	0
12	20	17	0
12	20	18	0
12	20	19	0
12	20	20	0
12	20	21	0
12	20	22	0
12	20	23	0
12	20	24	0
12	21	1	0
12	21	2	0
12	21	3	0
12	21	4	0
12	21	5	0
12	21	6	0
12	21	7	0
12	21	8	0
12	21	9	0
12	21	10	0
12	21	11	1
12	21	12	0
12	21	13	1
12	21	14	1
12	21	15	1
12	21	16	0
12	21	17	0
12	21	18	0
12	21	19	0
12	21	20	0
12	21	21	0
12	21	22	0
12	21	23	0
12	21	24	0
12	22	1	0
12	22	2	0
12	22	3	0
12	22	4	0
12	22	5	0
12	22	6	0
12	22	7	0
12	22	8	15
12	22	9	36
12	22	10	198
12	22	11	204
12	22	12	187
12	22	13	103
12	22	14	412
12	22	15	193
12	22	16	122
12	22	17	2
12	22	18	0
12	22	19	0
12	22	20	0
12	22	21	0
12	22	22	0
12	22	23	0
12	22	24	0
12	23	1	0
12	23	2	0
12	23	3	0
12	23	4	0
12	23	5	0
12	23	6	0
12	23	7	0
12	23	8	49
12	23	9	258
12	23	10	106
12	23	11	50
12	23	12	351
12	23	13	418
12	23	14	420
12	23	15	360
12	23	16	77
12	23	17	6
12	23	18	0
12	23	19	0
12	23	20	0
12	23	21	0
12	23	22	0
12	23	23	0
12	23	24	0
12	24	1	0
12	24	2	0
12	24	3	0
12	24	4	0
12	24	5	0
12	24	6	0
12	24	7	0
12	24	8	115
12	24	9	509
12	24	10	691
12	24	11	776
12	24	12	658
12	24	13	723
12	24	14	682
12	24	15	434
12	24	16	146
12	24	17	6
12	24	18	0
12	24	19	0
12	24	20	0
12	24	21	0
12	24	22	0
12	24	23	0
12	24	24	0
12	25	1	0
12	25	2	0
12	25	3	0
12	25	4	0
12	25	5	0
12	25	6	0
12	25	7	0
12	25	8	1
12	25	9	7
12	25	10	6
12	25	11	5
12	25	12	2
12	25	13	3
12	25	14	6
12	25	15	1
12	25	16	1
12	25	17	0
12	25	18	0
12	25	19	0
12	25	20	0
12	25	21	0
12	25	22	0
12	25	23	0
12	25	24	0
12	26	1	0
12	26	2	0
12	26	3	0
12	26	4	0
12	26	5	0
12	26	6	0
12	26	7	0
12	26	8	94
12	26	9	574
12	26	10	797
12	26	11	870
12	26	12	894
12	26	13	903
12	26	14	867
12	26	15	785
12	26	16	598
12	26	17	142
12	26	18	0
12	26	19	0
12	26	20	0
12	26	21	0
12	26	22	0
12	26	23	0
12	26	24	0
12	27	1	0
12	27	2	0
12	27	3	0
12	27	4	0
12	27	5	0
12	27	6	0
12	27	7	0
12	27	8	37
12	27	9	346
12	27	10	562
12	27	11	663
12	27	12	704
12	27	13	703
12	27	14	656
12	27	15	543
